voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.434,-606.562,96,32.8,4310,4410,Li-ion
4.434,-586.562,96,32.8,4310,4410,Li-ion
4.434,-591.25,96,32.8,4310,4410,Li-ion
4.434,-594.062,96,32.8,4310,4410,Li-ion
4.434,-595.937,96,32.8,4310,4410,Li-ion
4.432,-598.125,96,32.8,4310,4410,Li-ion
4.432,-597.5,96,32.8,4310,4410,Li-ion
4.432,-587.5,96,32.8,4310,4410,Li-ion
4.432,-602.5,96,32.8,4310,4410,Li-ion
4.432,-600,96,32.8,4312,4410,Li-ion
4.432,-599.062,96,32.8,4312,4410,Li-ion
4.432,-585,96,32.8,4312,4410,Li-ion
4.432,-585.625,96,32.8,4312,4410,Li-ion
4.432,-593.437,96,32.8,4312,4410,Li-ion
4.432,-591.562,96,32.8,4312,4410,Li-ion
4.432,-592.187,96,32.8,4312,4410,Li-ion
4.432,-593.437,96,32.8,4312,4410,Li-ion
4.432,-577.812,96,32.8,4312,4410,Li-ion
4.432,-593.125,96,32.8,4312,4410,Li-ion
4.432,-576.875,96,32.8,4312,4410,Li-ion
4.432,-575.312,96,32.8,4312,4410,Li-ion
4.432,-581.875,96,32.8,4314,4410,Li-ion
4.432,-584.062,96,32.8,4314,4410,Li-ion
4.432,-586.875,96,32.8,4314,4410,Li-ion
4.432,-595.312,96,32.8,4314,4410,Li-ion
4.432,-566.25,96,32.8,4314,4410,Li-ion
4.435,-584.375,96,32.7,4314,4410,Li-ion
4.435,-590.937,96,32.7,4314,4410,Li-ion
4.435,-583.437,96,32.7,4314,4410,Li-ion
4.435,-580,96,32.7,4314,4410,Li-ion
4.435,-569.687,96,32.7,4314,4410,Li-ion
4.435,-581.562,96,32.7,4314,4410,Li-ion
4.435,-579.687,96,32.7,4316,4410,Li-ion
4.435,-578.437,96,32.7,4316,4410,Li-ion
4.435,-583.125,96,32.7,4316,4410,Li-ion
4.435,-590,96,32.7,4316,4410,Li-ion
4.435,-577.812,96,32.7,4316,4410,Li-ion
4.435,-582.187,96,32.7,4316,4410,Li-ion
4.435,-570,96,32.7,4316,4410,Li-ion
4.435,-590.312,96,32.7,4316,4410,Li-ion
4.435,-580,96,32.7,4316,4410,Li-ion
4.435,-582.812,96,32.7,4316,4410,Li-ion
4.435,-584.062,96,32.7,4316,4410,Li-ion
4.435,-575.625,96,32.7,4316,4410,Li-ion
4.435,-581.875,96,32.7,4318,4410,Li-ion
4.435,-580.312,96,32.7,4318,4410,Li-ion
4.435,-574.375,96,32.7,4318,4410,Li-ion
4.435,-569.062,96,32.7,4318,4410,Li-ion
4.435,-573.125,96,32.7,4318,4410,Li-ion
4.435,-573.75,96,32.7,4318,4410,Li-ion
4.435,-573.437,96,32.7,4318,4410,Li-ion
4.435,-563.75,96,32.7,4318,4410,Li-ion
4.435,-586.875,96,32.7,4318,4410,Li-ion
4.435,-572.5,96,32.7,4318,4410,Li-ion
4.435,-575,96,32.7,4318,4410,Li-ion
4.435,-574.062,96,32.7,4318,4410,Li-ion
4.435,-560.312,96,32.7,4318,4410,Li-ion
4.435,-565.625,96,32.7,4320,4410,Li-ion
4.435,-573.125,96,32.7,4320,4410,Li-ion
4.435,-564.375,96,32.7,4320,4410,Li-ion
4.435,-583.75,96,32.7,4320,4410,Li-ion
4.435,-557.5,96,32.7,4320,4410,Li-ion
4.435,-574.062,96,32.7,4320,4410,Li-ion
4.434,-575,96,32.8,4320,4410,Li-ion
4.434,-553.437,96,32.8,4320,4410,Li-ion
4.434,-570.937,96,32.8,4320,4410,Li-ion
4.434,-560.625,96,32.8,4320,4410,Li-ion
4.434,-574.062,96,32.8,4320,4410,Li-ion
4.434,-567.812,96,32.8,4320,4410,Li-ion
4.434,-568.75,96,32.8,4322,4410,Li-ion
4.434,-575.625,96,32.8,4322,4410,Li-ion
4.434,-568.437,96,32.8,4322,4410,Li-ion
4.434,-564.375,96,32.8,4322,4410,Li-ion
4.434,-564.687,96,32.8,4322,4410,Li-ion
4.434,-570.937,96,32.8,4322,4410,Li-ion
4.434,-560.312,96,32.8,4322,4410,Li-ion
4.434,-564.687,96,32.8,4322,4410,Li-ion
4.434,-570.312,96,32.8,4322,4410,Li-ion
4.434,-559.062,96,32.8,4322,4410,Li-ion
4.434,-565,96,32.8,4322,4410,Li-ion
4.434,-545.937,96,32.8,4322,4410,Li-ion
4.434,-564.687,96,32.8,4324,4410,Li-ion
4.434,-563.437,96,32.8,4324,4410,Li-ion
4.434,-562.812,96,32.8,4324,4410,Li-ion
4.434,-563.437,96,32.8,4324,4410,Li-ion
4.434,-568.437,96,32.8,4324,4410,Li-ion
4.434,-574.062,96,32.8,4324,4410,Li-ion
4.434,-574.687,96,32.8,4324,4410,Li-ion
4.434,-563.437,96,32.8,4324,4410,Li-ion
4.434,-566.562,96,32.8,4324,4410,Li-ion
4.434,-566.25,96,32.8,4324,4410,Li-ion
4.434,-560.312,96,32.8,4324,4410,Li-ion
4.434,-549.687,96,32.8,4324,4410,Li-ion
4.434,-555.625,96,32.8,4326,4410,Li-ion
4.434,-552.812,96,32.8,4326,4410,Li-ion
4.434,-570,96,32.8,4326,4410,Li-ion
4.434,-550.625,96,32.8,4326,4410,Li-ion
4.434,-552.5,96,32.8,4326,4410,Li-ion
4.434,-550.312,96,32.8,4326,4410,Li-ion
4.434,-552.5,96,32.8,4326,4410,Li-ion
4.434,-558.437,96,32.8,4326,4410,Li-ion
4.434,-559.687,96,32.8,4326,4410,Li-ion
4.434,-564.687,96,32.8,4326,4410,Li-ion
4.434,-564.687,96,32.8,4326,4410,Li-ion
4.434,-572.5,96,32.8,4326,4410,Li-ion
4.434,-550.625,96,32.8,4326,4410,Li-ion
4.434,-555,96,32.8,4328,4410,Li-ion
4.434,-555.937,96,32.8,4328,4410,Li-ion
4.434,-543.125,96,32.8,4328,4410,Li-ion
4.434,-554.687,96,32.8,4328,4410,Li-ion
4.434,-569.687,96,32.8,4328,4410,Li-ion
4.434,-553.437,96,32.8,4328,4410,Li-ion
4.434,-555.625,96,32.8,4328,4410,Li-ion
4.434,-544.687,96,32.8,4328,4410,Li-ion
4.434,-548.437,96,32.8,4328,4410,Li-ion
4.434,-560.625,96,32.8,4328,4410,Li-ion
4.434,-563.437,96,32.8,4328,4410,Li-ion
4.434,-535.625,96,32.8,4328,4410,Li-ion
4.434,-550.312,96,32.8,4330,4410,Li-ion
4.434,-554.375,96,32.8,4330,4410,Li-ion
4.434,-552.187,96,32.8,4330,4410,Li-ion
4.435,-552.5,96,32.7,4330,4410,Li-ion
4.435,-555.625,96,32.7,4330,4410,Li-ion
4.435,-544.062,96,32.7,4330,4410,Li-ion
4.435,-546.562,96,32.7,4330,4410,Li-ion
4.435,-546.562,96,32.7,4330,4410,Li-ion
4.435,-531.562,96,32.7,4330,4410,Li-ion
4.435,-542.187,96,32.7,4330,4410,Li-ion
4.435,-555,96,32.7,4330,4410,Li-ion
4.435,-557.812,96,32.7,4330,4410,Li-ion
4.435,-549.375,96,32.7,4330,4410,Li-ion
4.435,-550.625,96,32.7,4332,4410,Li-ion
4.435,-550,96,32.7,4332,4410,Li-ion
4.435,-547.187,96,32.7,4332,4410,Li-ion
4.435,-547.187,96,32.7,4332,4410,Li-ion
4.435,-551.562,96,32.7,4332,4410,Li-ion
4.435,-550.625,96,32.7,4332,4410,Li-ion
4.435,-543.125,96,32.7,4332,4410,Li-ion
4.435,-542.812,96,32.7,4332,4410,Li-ion
4.435,-553.125,96,32.7,4332,4410,Li-ion
4.435,-548.75,96,32.7,4332,4410,Li-ion
4.435,-535.625,96,32.7,4332,4410,Li-ion
4.435,-534.687,96,32.7,4332,4410,Li-ion
4.435,-554.375,96,32.7,4332,4410,Li-ion
4.435,-549.375,96,32.7,4334,4410,Li-ion
4.435,-541.562,96,32.7,4334,4410,Li-ion
4.435,-540.312,96,32.7,4334,4410,Li-ion
4.435,-542.187,96,32.7,4334,4410,Li-ion
4.435,-558.75,96,32.7,4334,4410,Li-ion
4.435,-541.562,96,32.7,4334,4410,Li-ion
4.435,-540.937,96,32.7,4334,4410,Li-ion
4.435,-535.625,96,32.7,4334,4410,Li-ion
4.435,-541.25,96,32.7,4334,4410,Li-ion
4.435,-531.25,96,32.7,4334,4410,Li-ion
4.435,-546.562,96,32.7,4334,4410,Li-ion
4.435,-546.875,96,32.7,4334,4410,Li-ion
4.435,-532.812,96,32.7,4334,4410,Li-ion
4.435,-544.687,96,32.7,4336,4410,Li-ion
4.435,-538.437,96,32.7,4336,4410,Li-ion
4.435,-550.625,96,32.7,4336,4410,Li-ion
4.435,-549.687,96,32.7,4336,4410,Li-ion
4.435,-544.062,96,32.7,4336,4410,Li-ion
4.435,-544.375,96,32.7,4336,4410,Li-ion
4.435,-531.875,96,32.7,4336,4410,Li-ion
4.435,-531.875,96,32.7,4336,4410,Li-ion
4.435,-541.875,96,32.7,4336,4410,Li-ion
4.435,-527.812,96,32.7,4336,4410,Li-ion
4.435,-539.375,96,32.7,4336,4410,Li-ion
4.435,-537.5,96,32.7,4336,4410,Li-ion
4.435,-529.375,96,32.7,4338,4410,Li-ion
4.435,-533.437,96,32.7,4338,4410,Li-ion
4.435,-518.437,96,32.7,4338,4410,Li-ion
4.435,-545,96,32.7,4338,4410,Li-ion
4.435,-532.812,96,32.7,4338,4410,Li-ion
4.435,-529.687,96,32.7,4338,4410,Li-ion
4.435,-532.187,97,32.7,4338,4410,Li-ion
4.435,-543.125,97,32.7,4338,4410,Li-ion
4.435,-527.5,97,32.7,4338,4410,Li-ion
4.433,-525.937,97,32.7,4338,4410,Li-ion
4.433,-530.312,97,32.7,4338,4410,Li-ion
4.433,-519.375,97,32.7,4338,4410,Li-ion
4.433,-532.187,97,32.7,4338,4410,Li-ion
4.433,-530.625,97,32.7,4340,4410,Li-ion
4.433,-535.625,97,32.7,4340,4410,Li-ion
4.433,-525.312,97,32.7,4340,4410,Li-ion
4.433,-519.687,97,32.7,4340,4410,Li-ion
4.433,-535.937,97,32.7,4340,4410,Li-ion
4.433,-534.687,97,32.7,4340,4410,Li-ion
4.433,-529.687,97,32.7,4340,4410,Li-ion
4.433,-534.062,97,32.7,4340,4410,Li-ion
4.433,-525.937,97,32.7,4340,4410,Li-ion
4.434,-523.437,97,32.7,4340,4410,Li-ion
4.434,-529.375,97,32.7,4340,4410,Li-ion
4.434,-532.187,97,32.7,4340,4410,Li-ion
4.434,-526.562,97,32.7,4340,4410,Li-ion
4.434,-529.375,97,32.7,4342,4410,Li-ion
4.434,-535.312,97,32.7,4342,4410,Li-ion
4.434,-531.875,97,32.7,4342,4410,Li-ion
4.434,-527.812,97,32.7,4342,4410,Li-ion
4.434,-515.625,97,32.7,4342,4410,Li-ion
4.434,-531.562,97,32.7,4342,4410,Li-ion
4.434,-530.625,97,32.7,4342,4410,Li-ion
4.434,-524.687,97,32.7,4342,4410,Li-ion
4.434,-517.812,97,32.7,4342,4410,Li-ion
4.434,-524.687,97,32.7,4342,4410,Li-ion
4.434,-540,97,32.7,4342,4410,Li-ion
4.434,-521.875,97,32.7,4342,4410,Li-ion
4.434,-517.812,97,32.7,4342,4410,Li-ion
4.434,-530.937,97,32.7,4342,4410,Li-ion
4.434,-525.625,97,32.7,4344,4410,Li-ion
4.434,-532.187,97,32.7,4344,4410,Li-ion
4.434,-518.437,97,32.7,4344,4410,Li-ion
4.434,-518.125,97,32.7,4344,4410,Li-ion
4.434,-527.5,97,32.7,4344,4410,Li-ion
4.434,-534.375,97,32.7,4344,4410,Li-ion
4.434,-512.5,97,32.7,4344,4410,Li-ion
4.434,-528.75,97,32.7,4344,4410,Li-ion
4.434,-524.687,97,32.7,4344,4410,Li-ion
4.434,-518.75,97,32.7,4344,4410,Li-ion
4.434,-540.625,97,32.7,4344,4410,Li-ion
4.434,-504.687,97,32.7,4344,4410,Li-ion
4.434,-524.375,97,32.7,4344,4410,Li-ion
4.434,-529.062,97,32.7,4346,4410,Li-ion
4.434,-522.187,97,32.7,4346,4410,Li-ion
4.434,-517.187,97,32.7,4346,4410,Li-ion
4.434,-496.25,97,32.7,4346,4410,Li-ion
4.434,-520.625,97,32.7,4346,4410,Li-ion
4.434,-523.75,97,32.7,4346,4410,Li-ion
4.434,-522.812,97,32.7,4346,4410,Li-ion
4.434,-521.25,97,32.7,4346,4410,Li-ion
4.434,-516.875,97,32.7,4346,4410,Li-ion
4.434,-516.875,97,32.7,4346,4410,Li-ion
4.434,-510,97,32.7,4346,4410,Li-ion
4.434,-511.562,97,32.7,4346,4410,Li-ion
4.434,-527.5,97,32.7,4346,4410,Li-ion
4.434,-512.812,97,32.7,4348,4410,Li-ion
4.434,-515,97,32.7,4348,4410,Li-ion
4.434,-516.562,97,32.7,4348,4410,Li-ion
4.435,-515.625,98,32.7,4354,4410,Li-ion
4.435,-504.062,98,32.7,4354,4410,Li-ion
4.435,-490.937,98,32.7,4354,4410,Li-ion
4.435,-470.625,98,32.7,4354,4410,Li-ion
4.435,-487.5,98,32.7,4354,4410,Li-ion
4.435,-486.875,98,32.7,4354,4410,Li-ion
4.435,-515.937,98,32.7,4354,4410,Li-ion
4.435,-466.25,98,32.7,4354,4410,Li-ion
4.435,-485.312,98,32.7,4354,4410,Li-ion
4.435,-491.875,98,32.7,4356,4410,Li-ion
4.435,-489.062,98,32.7,4356,4410,Li-ion
4.435,-467.812,98,32.7,4356,4410,Li-ion
4.435,-488.437,98,32.7,4356,4410,Li-ion
4.435,-483.75,98,32.6,4356,4410,Li-ion
4.435,-502.187,98,32.6,4356,4410,Li-ion
4.435,-484.062,98,32.6,4356,4410,Li-ion
4.435,-478.437,98,32.6,4356,4410,Li-ion
4.435,-485.937,98,32.6,4356,4410,Li-ion
4.435,-476.562,98,32.6,4356,4410,Li-ion
4.435,-492.812,98,32.6,4356,4410,Li-ion
4.435,-498.125,98,32.6,4356,4410,Li-ion
4.435,-489.062,98,32.6,4356,4410,Li-ion
4.435,-482.187,98,32.6,4356,4410,Li-ion
4.435,-477.812,98,32.6,4358,4410,Li-ion
4.435,-519.062,98,32.6,4358,4410,Li-ion
4.435,-486.562,98,32.6,4358,4410,Li-ion
4.435,-477.5,98,32.6,4358,4410,Li-ion
4.435,-498.437,98,32.6,4358,4410,Li-ion
4.435,-498.75,98,32.6,4358,4410,Li-ion
4.435,-498.75,98,32.6,4358,4410,Li-ion
4.435,-488.75,98,32.6,4358,4410,Li-ion
4.435,-501.25,98,32.6,4358,4410,Li-ion
4.435,-484.687,98,32.6,4358,4410,Li-ion
4.435,-504.375,98,32.6,4358,4410,Li-ion
4.435,-504.687,98,32.6,4358,4410,Li-ion
4.435,-487.812,98,32.6,4358,4410,Li-ion
4.435,-484.375,98,32.6,4358,4410,Li-ion
4.435,-492.187,98,32.6,4360,4410,Li-ion
4.435,-482.5,98,32.6,4360,4410,Li-ion
4.435,-478.437,98,32.6,4360,4410,Li-ion
4.435,-482.187,98,32.6,4360,4410,Li-ion
4.435,-492.187,98,32.6,4360,4410,Li-ion
4.435,-461.25,98,32.6,4360,4410,Li-ion
4.435,-490.937,98,32.6,4360,4410,Li-ion
4.435,-474.062,98,32.6,4360,4410,Li-ion
4.435,-485,98,32.6,4360,4410,Li-ion
4.435,-488.75,98,32.6,4360,4410,Li-ion
4.435,-488.125,98,32.6,4360,4410,Li-ion
4.435,-459.687,98,32.6,4360,4410,Li-ion
4.435,-485.937,98,32.6,4360,4410,Li-ion
4.435,-480.312,98,32.6,4360,4410,Li-ion
4.435,-486.875,98,32.6,4360,4410,Li-ion
4.435,-473.75,98,32.6,4362,4410,Li-ion
4.435,-473.125,98,32.6,4362,4410,Li-ion
4.435,-471.562,98,32.6,4362,4410,Li-ion
4.435,-463.437,98,32.6,4362,4410,Li-ion
4.435,-492.812,98,32.6,4362,4410,Li-ion
4.435,-487.812,98,32.6,4362,4410,Li-ion
4.435,-485.312,98,32.6,4362,4410,Li-ion
4.435,-487.5,98,32.6,4362,4410,Li-ion
4.435,-471.25,98,32.6,4362,4410,Li-ion
4.435,-479.375,98,32.6,4362,4410,Li-ion
4.435,-476.562,98,32.6,4362,4410,Li-ion
4.435,-489.375,98,32.6,4362,4410,Li-ion
4.435,-473.125,98,32.6,4362,4410,Li-ion
4.435,-483.437,98,32.6,4362,4410,Li-ion
4.434,-501.25,98,32.7,4364,4410,Li-ion
4.434,-484.375,98,32.7,4364,4410,Li-ion
4.434,-485.312,98,32.7,4364,4410,Li-ion
4.434,-473.125,98,32.7,4364,4410,Li-ion
4.434,-491.562,98,32.7,4364,4410,Li-ion
4.434,-474.062,98,32.7,4364,4410,Li-ion
4.434,-495.937,98,32.7,4364,4410,Li-ion
4.434,-471.875,98,32.7,4364,4410,Li-ion
4.434,-462.5,98,32.7,4364,4410,Li-ion
4.434,-499.375,98,32.7,4364,4410,Li-ion
4.434,-468.75,98,32.7,4364,4410,Li-ion
4.434,-456.25,98,32.7,4364,4410,Li-ion
4.434,-484.375,98,32.7,4364,4410,Li-ion
4.434,-475,98,32.7,4364,4410,Li-ion
4.434,-489.375,98,32.7,4366,4410,Li-ion
4.434,-480.312,98,32.7,4366,4410,Li-ion
4.434,-474.375,98,32.7,4366,4410,Li-ion
4.434,-478.125,98,32.7,4366,4410,Li-ion
4.434,-485.312,98,32.7,4366,4410,Li-ion
4.434,-494.062,98,32.7,4366,4410,Li-ion
4.434,-479.375,98,32.7,4366,4410,Li-ion
4.434,-481.562,98,32.7,4366,4410,Li-ion
4.434,-470.312,98,32.7,4366,4410,Li-ion
4.434,-484.062,98,32.7,4366,4410,Li-ion
4.434,-481.25,98,32.7,4366,4410,Li-ion
4.434,-490.625,98,32.7,4366,4410,Li-ion
4.434,-466.25,98,32.7,4366,4410,Li-ion
4.434,-474.062,98,32.7,4366,4410,Li-ion
4.434,-480,98,32.7,4368,4410,Li-ion
4.434,-488.437,98,32.7,4368,4410,Li-ion
4.434,-479.375,98,32.7,4368,4410,Li-ion
4.434,-486.875,98,32.7,4368,4410,Li-ion
4.434,-486.562,98,32.7,4368,4410,Li-ion
4.434,-487.812,98,32.7,4368,4410,Li-ion
4.434,-476.25,98,32.7,4368,4410,Li-ion
4.434,-475.312,98,32.7,4368,4410,Li-ion
4.434,-470.312,98,32.7,4368,4410,Li-ion
4.434,-474.062,98,32.7,4368,4410,Li-ion
4.434,-487.812,98,32.7,4368,4410,Li-ion
4.434,-478.437,98,32.7,4368,4410,Li-ion
4.434,-469.375,98,32.7,4368,4410,Li-ion
4.434,-486.562,98,32.7,4368,4410,Li-ion
4.434,-481.562,98,32.7,4368,4410,Li-ion
4.434,-470.937,98,32.7,4370,4410,Li-ion
4.434,-477.812,98,32.7,4370,4410,Li-ion
4.434,-463.437,98,32.7,4370,4410,Li-ion
4.434,-478.437,98,32.7,4370,4410,Li-ion
4.434,-478.125,98,32.7,4370,4410,Li-ion
4.434,-492.812,98,32.7,4370,4410,Li-ion
4.434,-472.187,98,32.7,4370,4410,Li-ion
4.434,-460,98,32.7,4370,4410,Li-ion
4.434,-473.125,98,32.7,4370,4410,Li-ion
4.434,-468.437,98,32.7,4370,4410,Li-ion
4.434,-457.187,98,32.7,4370,4410,Li-ion
4.434,-480,98,32.7,4370,4410,Li-ion
4.434,-450.625,98,32.7,4370,4410,Li-ion
4.434,-470.937,98,32.7,4370,4410,Li-ion
4.434,-473.125,98,32.7,4372,4410,Li-ion
4.434,-462.5,98,32.7,4372,4410,Li-ion
4.434,-468.437,99,33,4372,4410,Li-ion
4.434,-480.625,99,33,4372,4410,Li-ion
4.434,-475.625,99,33,4372,4410,Li-ion
4.433,-487.5,99,33,4372,4410,Li-ion
4.433,-471.875,99,33,4372,4410,Li-ion
4.433,-460.937,99,33,4372,4410,Li-ion
4.433,-479.375,99,33,4372,4410,Li-ion
4.433,-475.312,99,33,4372,4410,Li-ion
4.433,-463.75,99,33,4372,4410,Li-ion
4.433,-479.062,99,33,4372,4410,Li-ion
4.433,-478.125,99,33,4372,4410,Li-ion
4.433,-479.062,99,33,4372,4410,Li-ion
4.433,-471.562,99,33,4372,4410,Li-ion
4.433,-467.187,99,33,4374,4410,Li-ion
4.433,-483.125,99,33,4374,4410,Li-ion
4.433,-480.625,99,33,4374,4410,Li-ion
4.433,-474.687,99,33,4374,4410,Li-ion
4.433,-462.187,99,33,4374,4410,Li-ion
4.433,-483.75,99,33,4374,4410,Li-ion
4.433,-460.625,99,33,4374,4410,Li-ion
4.433,-459.687,99,33,4374,4410,Li-ion
4.433,-455.312,99,33,4374,4410,Li-ion
4.433,-480.625,99,33,4374,4410,Li-ion
4.433,-482.187,99,33,4374,4410,Li-ion
4.433,-468.75,99,33,4374,4410,Li-ion
4.433,-461.25,99,33,4374,4410,Li-ion
4.434,-464.375,99,33.1,4374,4410,Li-ion
4.434,-459.687,99,33.1,4376,4410,Li-ion
4.434,-462.812,99,33.1,4376,4410,Li-ion
4.434,-460.937,99,33.1,4376,4410,Li-ion
4.434,-478.125,99,33.1,4376,4410,Li-ion
4.434,-475.937,99,33.1,4376,4410,Li-ion
4.434,-481.562,99,33.1,4376,4410,Li-ion
4.434,-452.5,99,33.1,4376,4410,Li-ion
4.434,-449.375,99,33.1,4376,4410,Li-ion
4.434,-489.687,99,33.1,4376,4410,Li-ion
4.434,-478.75,99,33.1,4376,4410,Li-ion
4.434,-457.5,99,33.1,4376,4410,Li-ion
4.434,-469.062,99,33.1,4376,4410,Li-ion
4.434,-458.75,99,33.1,4376,4410,Li-ion
4.434,-472.187,99,33.1,4376,4410,Li-ion
4.434,-460.625,99,33.1,4376,4410,Li-ion
4.434,-476.562,99,33.1,4378,4410,Li-ion
4.434,-465.625,99,33.1,4378,4410,Li-ion
4.434,-467.187,99,33.1,4378,4410,Li-ion
4.434,-470.937,99,33.1,4378,4410,Li-ion
4.434,-462.812,99,33.1,4378,4410,Li-ion
4.434,-454.687,99,33.1,4378,4410,Li-ion
4.434,-471.562,99,33.1,4378,4410,Li-ion
4.434,-465.312,99,33.1,4378,4410,Li-ion
4.434,-454.062,99,33.1,4378,4410,Li-ion
4.434,-461.25,99,33.1,4378,4410,Li-ion
4.434,-456.875,99,33.1,4378,4410,Li-ion
4.434,-454.062,99,33.1,4378,4410,Li-ion
4.434,-461.875,99,33.1,4378,4410,Li-ion
4.434,-472.187,99,33.1,4378,4410,Li-ion
4.434,-459.687,99,33.1,4380,4410,Li-ion
4.434,-479.375,99,33.1,4380,4410,Li-ion
4.434,-460.312,99,33.1,4380,4410,Li-ion
4.434,-459.375,99,33.1,4380,4410,Li-ion
4.433,-463.437,99,33.2,4380,4410,Li-ion
4.433,-467.812,99,33.2,4380,4410,Li-ion
4.433,-463.437,99,33.2,4380,4410,Li-ion
4.433,-465.625,99,33.2,4380,4410,Li-ion
4.433,-477.812,99,33.2,4380,4410,Li-ion
4.433,-479.687,99,33.2,4380,4410,Li-ion
4.433,-459.687,99,33.2,4380,4410,Li-ion
4.433,-460,99,33.2,4380,4410,Li-ion
4.433,-452.5,99,33.2,4380,4410,Li-ion
4.433,-454.687,99,33.2,4380,4410,Li-ion
4.433,-460.625,99,33.2,4380,4410,Li-ion
4.433,-456.562,99,33.2,4382,4410,Li-ion
4.433,-472.187,99,33.2,4382,4410,Li-ion
4.433,-453.75,99,33.2,4382,4410,Li-ion
4.433,-466.562,99,33.2,4382,4410,Li-ion
4.433,-461.25,99,33.2,4382,4410,Li-ion
4.433,-455.937,99,33.2,4382,4410,Li-ion
4.433,-455.312,99,33.2,4382,4410,Li-ion
4.433,-455,99,33.2,4382,4410,Li-ion
4.433,-456.875,99,33.2,4382,4410,Li-ion
4.433,-465.937,99,33.2,4382,4410,Li-ion
4.433,-457.187,99,33.2,4382,4410,Li-ion
4.433,-451.25,99,33.2,4382,4410,Li-ion
4.433,-455.937,99,33.2,4382,4410,Li-ion
4.433,-459.062,99,33.2,4382,4410,Li-ion
4.433,-459.375,99,33.2,4382,4410,Li-ion
4.433,-460.625,99,33.2,4384,4410,Li-ion
4.433,-462.187,99,33.2,4384,4410,Li-ion
4.433,-449.687,99,33.2,4384,4410,Li-ion
4.433,-464.375,99,33.2,4384,4410,Li-ion
4.433,-450.312,99,33.2,4384,4410,Li-ion
4.433,-457.187,99,33.2,4384,4410,Li-ion
4.433,-454.687,99,33.2,4384,4410,Li-ion
4.433,-449.687,99,33.2,4384,4410,Li-ion
4.433,-460.937,99,33.2,4384,4410,Li-ion
4.433,-454.687,99,33.2,4384,4410,Li-ion
4.433,-458.437,99,33.2,4384,4410,Li-ion
4.433,-443.125,99,33.2,4384,4410,Li-ion
4.433,-447.5,99,33.2,4384,4410,Li-ion
4.433,-463.75,99,33.2,4384,4410,Li-ion
4.433,-453.437,99,33.2,4384,4410,Li-ion
4.433,-446.562,99,33.2,4386,4410,Li-ion
4.433,-459.687,99,33.2,4386,4410,Li-ion
4.433,-449.687,99,33.2,4386,4410,Li-ion
4.433,-446.25,99,33.2,4386,4410,Li-ion
4.433,-447.812,99,33.2,4386,4410,Li-ion
4.433,-451.562,99,33.2,4386,4410,Li-ion
4.433,-451.875,99,33.2,4386,4410,Li-ion
4.433,-450.625,99,33.2,4386,4410,Li-ion
4.433,-457.5,99,33.2,4386,4410,Li-ion
4.433,-444.375,99,33.2,4386,4410,Li-ion
4.433,-457.187,99,33.2,4386,4410,Li-ion
4.433,-455.312,99,33.2,4386,4410,Li-ion
4.433,-445.937,99,33.2,4386,4410,Li-ion
4.433,-455.312,99,33.2,4386,4410,Li-ion
4.435,-448.125,100,33.4,4386,4410,Li-ion
4.435,-444.062,100,33.4,4386,4410,Li-ion
4.435,-452.5,100,33.4,4388,4410,Li-ion
4.435,-432.812,100,33.4,4388,4410,Li-ion
4.435,-442.187,100,33.4,4388,4410,Li-ion
4.435,-442.5,100,33.4,4388,4410,Li-ion
4.435,-452.187,100,33.4,4388,4410,Li-ion
4.435,-446.562,100,33.4,4388,4410,Li-ion
4.435,-450.312,100,33.4,4388,4410,Li-ion
4.435,-446.562,100,33.4,4388,4410,Li-ion
4.435,-443.75,100,33.4,4388,4410,Li-ion
4.435,-462.5,100,33.4,4388,4410,Li-ion
4.435,-441.875,100,33.4,4388,4410,Li-ion
4.435,-450.625,100,33.4,4388,4410,Li-ion
4.435,-448.437,100,33.4,4388,4410,Li-ion
4.435,-451.25,100,33.4,4388,4410,Li-ion
4.435,-449.375,100,33.4,4388,4410,Li-ion
4.435,-440,100,33.4,4390,4410,Li-ion
4.435,-453.125,100,33.4,4390,4410,Li-ion
4.435,-446.562,100,33.4,4390,4410,Li-ion
4.435,-445.625,100,33.4,4390,4410,Li-ion
4.435,-444.687,100,33.4,4390,4410,Li-ion
4.435,-447.812,100,33.4,4390,4410,Li-ion
4.435,-438.75,100,33.4,4390,4410,Li-ion
4.435,-437.812,100,33.4,4390,4410,Li-ion
4.435,-453.437,100,33.4,4390,4410,Li-ion
4.435,-449.687,100,33.4,4390,4410,Li-ion
4.435,-436.875,100,33.4,4390,4410,Li-ion
4.435,-455.312,100,33.4,4390,4410,Li-ion
4.435,-437.812,100,33.4,4390,4410,Li-ion
4.435,-430.312,100,33.4,4390,4410,Li-ion
4.435,-442.187,100,33.4,4390,4410,Li-ion
4.435,-445.937,100,33.4,4390,4410,Li-ion
4.435,-455,100,33.4,4392,4410,Li-ion
4.435,-435,100,33.4,4392,4410,Li-ion
4.435,-436.562,100,33.4,4392,4410,Li-ion
4.435,-439.687,100,33.4,4392,4410,Li-ion
4.435,-426.875,100,33.4,4392,4410,Li-ion
4.435,-452.5,100,33.4,4392,4410,Li-ion
4.435,-437.187,100,33.4,4392,4410,Li-ion
4.435,-442.187,100,33.4,4392,4410,Li-ion
4.435,-429.062,100,33.4,4392,4410,Li-ion
